@ NAME             %19s "TRACK.OBS0001.P0001"
@ TYPE             %08s "TRACKOBS"
@ TITLE            %02s "r3"
@ ORIGIN           %17s "5.09.03 Darwin 64"
@ DATE             %08s "01/07/24"
@ TIME             %08s "16.21.42"
*     NUMBER       TURN                  X                 PX                  Y                 PY                  T                 PT                  S                  E 
$         %d         %d                %le                %le                %le                %le                %le                %le                %le                %le 
          1        404     -0.04784173192    -0.009888218496                  0                  0                  0                  0                  0        144.8312451
          1        405     -0.07612569528     0.001514619932                  0                  0                  0                  0                  0        144.8312451
          1        406      0.01566224944      0.01052819234                  0                  0                  0                  0                  0        144.8312451
          1        407      0.08274753796     0.002936424739                  0                  0                  0                  0                  0        144.8312451
          1        408      0.01931492701    -0.009287420443                  0                  0                  0                  0                  0        144.8312451
          1        409     -0.07458257721    -0.006862392188                  0                  0                  0                  0                  0        144.8312451
          1        410     -0.05084102218     0.006387159544                  0                  0                  0                  0                  0        144.8312451
          1        411      0.05309004877     0.009561714945                  0                  0                  0                  0                  0        144.8312451
          1        412       0.0732835984    -0.002345131878                  0                  0                  0                  0                  0        144.8312451
          1        413     -0.02211163548     -0.01055262261                  0                  0                  0                  0                  0        144.8312451
          1        414     -0.08263180415    -0.002116253455                  0                  0                  0                  0                  0        144.8312451
          1        415     -0.01281679066     0.009658429699                  0                  0                  0                  0                  0        144.8312451
          1        416      0.07721401878     0.006199205485                  0                  0                  0                  0                  0        144.8312451
          1        417       0.0454550076     -0.00703857234                  0                  0                  0                  0                  0        144.8312451
          1        418     -0.05799829273    -0.009173964151                  0                  0                  0                  0                  0        144.8312451
          1        419     -0.06997206088     0.003160607921                  0                  0                  0                  0                  0        144.8312451
          1        420        0.028419416      0.01050947327                  0                  0                  0                  0                  0        144.8312451
          1        421      0.08198669456     0.001282513576                  0                  0                  0                  0                  0        144.8312451
          1        422     0.006236548517    -0.009967573475                  0                  0                  0                  0                  0        144.8312451
          1        423      -0.0793507897    -0.005496286764                  0                  0                  0                  0                  0        144.8312451
          1        424     -0.03977784865     0.007644878961                  0                  0                  0                  0                  0        144.8312451
          1        425      0.06253501198     0.008727445127                  0                  0                  0                  0                  0        144.8312451
          1        426      0.06621230575    -0.003955820608                  0                  0                  0                  0                  0        144.8312451
          1        427     -0.03454518476     -0.01039901998                  0                  0                  0                  0                  0        144.8312451
          1        428     -0.08081634918   -0.0004405504597                  0                  0                  0                  0                  0        144.8312451
          1        429    0.0003836565953      0.01021287588                  0                  0                  0                  0                  0        144.8312451
          1        430      0.08097919682     0.004758137986                  0                  0                  0                  0                  0        144.8312451
          1        431      0.03384590892    -0.008202198745                  0                  0                  0                  0                  0        144.8312451
          1        432     -0.06667113392    -0.008225013338                  0                  0                  0                  0                  0        144.8312451
          1        433     -0.06202842588     0.004725673234                  0                  0                  0                  0                  0        144.8312451
          1        434      0.04044969896       0.0102219684                  0                  0                  0                  0                  0        144.8312451
          1        435      0.07912827421   -0.0004042374307                  0                  0                  0                  0                  0        144.8312451
          1        436    -0.007001425187     -0.01039276934                  0                  0                  0                  0                  0        144.8312451
          1        437     -0.08208880589    -0.003989487985                  0                  0                  0                  0                  0        144.8312451
          1        438     -0.02769718196     0.008706965622                  0                  0                  0                  0                  0        144.8312451
          1        439        0.070380152     0.007669882683                  0                  0                  0                  0                  0        144.8312451
          1        440      0.05744722922    -0.005465232644                  0                  0                  0                  0                  0        144.8312451
          1        441     -0.04609513071    -0.009979449779                  0                  0                  0                  0                  0        144.8312451
          1        442     -0.07693329352     0.001246433387                  0                  0                  0                  0                  0        144.8312451
          1        443      0.01357437216      0.01050610444                  0                  0                  0                  0                  0        144.8312451
          1        444      0.08267250858     0.003195262163                  0                  0                  0                  0                  0        144.8312451
          1        445      0.02137104835    -0.009155950712                  0                  0                  0                  0                  0        144.8312451
          1        446     -0.07363829607    -0.007065605184                  0                  0                  0                  0                  0        144.8312451
          1        447      -0.0524980667     0.006169760913                  0                  0                  0                  0                  0        144.8312451
          1        448      0.05144530956     0.009673013884                  0                  0                  0                  0                  0        144.8312451
          1        449      0.07424547864    -0.002080637442                  0                  0                  0                  0                  0        144.8312451
          1        450     -0.02006039783     -0.01055215712                  0                  0                  0                  0                  0        144.8312451
          1        451     -0.08272656805    -0.002380550857                  0                  0                  0                  0                  0        144.8312451
          1        452     -0.01490802383     0.009546282752                  0                  0                  0                  0                  0        144.8312451
          1        453      0.07642468531     0.006416048467                  0                  0                  0                  0                  0        144.8312451
          1        454      0.04721264403    -0.006834745719                  0                  0                  0                  0                  0        144.8312451
          1        455     -0.05646595452    -0.009304619287                  0                  0                  0                  0                  0        144.8312451
          1        456     -0.07108205812     0.002901501238                  0                  0                  0                  0                  0        144.8312451
          1        457      0.02641795727      0.01053063316                  0                  0                  0                  0                  0        144.8312451
          1        458       0.0822506427     0.001550576582                  0                  0                  0                  0                  0        144.8312451
          1        459     0.008349500391    -0.009875466199                  0                  0                  0                  0                  0        144.8312451
          1        460     -0.07872146244    -0.005725371179                  0                  0                  0                  0                  0        144.8312451
          1        461     -0.04162481846     0.007455929192                  0                  0                  0                  0                  0        144.8312451
          1        462      0.06112489413     0.008876621074                  0                  0                  0                  0                  0        144.8312451
          1        463      0.06746330649    -0.003703762546                  0                  0                  0                  0                  0        144.8312451
          1        464      -0.0326063261     -0.01044167007                  0                  0                  0                  0                  0        144.8312451
          1        465     -0.08124778814    -0.000710660385                  0                  0                  0                  0                  0        144.8312451
          1        466    -0.001737481633      0.01014139693                  0                  0                  0                  0                  0        144.8312451
          1        467      0.08051390858      0.00499799649                  0                  0                  0                  0                  0        144.8312451
          1        468      0.03577038204    -0.008029335077                  0                  0                  0                  0                  0        144.8312451
          1        469     -0.06539227301    -0.008391756039                  0                  0                  0                  0                  0        144.8312451
          1        470     -0.06341241387     0.004482279188                  0                  0                  0                  0                  0        144.8312451
          1        471      0.03858586134       0.0102858362                  0                  0                  0                  0                  0        144.8312451
          1        472      0.07972443719   -0.0001338124924                  0                  0                  0                  0                  0        144.8312451
          1        473    -0.004885685667     -0.01034237548                  0                  0                  0                  0                  0        144.8312451
          1        474      -0.0817905379    -0.004238583834                  0                  0                  0                  0                  0        144.8312451
          1        475     -0.02968683249     0.008551294029                  0                  0                  0                  0                  0        144.8312451
          1        476      0.06924074377     0.007853125438                  0                  0                  0                  0                  0        144.8312451
          1        477      0.05895533694    -0.005232062144                  0                  0                  0                  0                  0        144.8312451
          1        478     -0.04431825527      -0.0100641272                  0                  0                  0                  0                  0        144.8312451
          1        479     -0.07769035819    0.0009774273763                  0                  0                  0                  0                  0        144.8312451
          1        480      0.01147758227      0.01047711764                  0                  0                  0                  0                  0        144.8312451
          1        481      0.08254317133     0.003451999067                  0                  0                  0                  0                  0        144.8312451
          1        482      0.02341313336    -0.009018466893                  0                  0                  0                  0                  0        144.8312451
          1        483     -0.07264564276    -0.007264175393                  0                  0                  0                  0                  0        144.8312451
          1        484     -0.05412063226     0.005948307618                  0                  0                  0                  0                  0        144.8312451
          1        485      0.04976678105     0.009777959788                  0                  0                  0                  0                  0        144.8312451
          1        486      0.07515859188    -0.001814775135                  0                  0                  0                  0                  0        144.8312451
          1        487     -0.01799598771     -0.01054476255                  0                  0                  0                  0                  0        144.8312451
          1        488     -0.08276698905    -0.002643283238                  0                  0                  0                  0                  0        144.8312451
          1        489     -0.01698946486     0.009427865836                  0                  0                  0                  0                  0        144.8312451
          1        490      0.07558514864     0.006628675074                  0                  0                  0                  0                  0        144.8312451
          1        491      0.04893927309    -0.006626427847                  0                  0                  0                  0                  0        144.8312451
          1        492     -0.05489652827    -0.009429162868                  0                  0                  0                  0                  0        144.8312451
          1        493     -0.07214536724     0.002640487111                  0                  0                  0                  0                  0        144.8312451
          1        494      0.02439915031      0.01054487807                  0                  0                  0                  0                  0        144.8312451
          1        495      0.08246056126     0.001817620173                  0                  0                  0                  0                  0        144.8312451
          1        496      0.01045696703    -0.009776873206                  0                  0                  0                  0                  0        144.8312451
          1        497     -0.07804042274    -0.005950692755                  0                  0                  0                  0                  0        144.8312451
          1        498     -0.04344445089     0.007262080462                  0                  0                  0                  0                  0        144.8312451
          1        499      0.05967462695     0.009019966084                  0                  0                  0                  0                  0        144.8312451
          1        500      0.06866999695    -0.003449269777                  0                  0                  0                  0                  0        144.8312451
          1        501     -0.03064605436     -0.01047746346                  0                  0                  0                  0                  0        144.8312451
          1        502     -0.08162585713   -0.0009803030816                  0                  0                  0                  0                  0        144.8312451
          1        503    -0.003857476719      0.01006325802                  0                  0                  0                  0                  0        144.8312451
          1        504      0.07999573019     0.005234569919                  0                  0                  0                  0                  0        144.8312451
          1        505      0.03767136267    -0.007851196208                  0                  0                  0                  0                  0        144.8312451
          1        506     -0.06407045865    -0.008552985795                  0                  0                  0                  0                  0        144.8312451
          1        507     -0.06475475309     0.004235938877                  0                  0                  0                  0                  0        144.8312451
          1        508      0.03669668269       0.0103429494                  0                  0                  0                  0                  0        144.8312451
          1        509      0.08026823181    0.0001367004221                  0                  0                  0                  0                  0        144.8312451
          1        510    -0.002766739766     -0.01028518997                  0                  0                  0                  0                  0        144.8312451
          1        511     -0.08143854111    -0.004484893537                  0                  0                  0                  0                  0        144.8312451
          1        512     -0.03165698572     0.008390004852                  0                  0                  0                  0                  0        144.8312451
          1        513      0.06805585317     0.008031208599                  0                  0                  0                  0                  0        144.8312451
          1        514      0.06042472399    -0.004995452814                  0                  0                  0                  0                  0        144.8312451
          1        515     -0.04251227295     -0.01014219528                  0                  0                  0                  0                  0        144.8312451
          1        516     -0.07839639166    0.0007077787529                  0                  0                  0                  0                  0        144.8312451
          1        517     0.009373256863      0.01044125091                  0                  0                  0                  0                  0        144.8312451
          1        518      0.08235961107     0.003706466718                  0                  0                  0                  0                  0        144.8312451
          1        519      0.02543984102    -0.008875059129                  0                  0                  0                  0                  0        144.8312451
          1        520     -0.07160526958    -0.007457972486                  0                  0                  0                  0                  0        144.8312451
          1        521     -0.05570765303     0.005722945079                  0                  0                  0                  0                  0        144.8312451
          1        522      0.04805556607     0.009876483874                  0                  0                  0                  0                  0        144.8312451
          1        523      0.07602233798    -0.001547719729                  0                  0                  0                  0                  0        144.8312451
          1        524     -0.01591976099     -0.01053044376                  0                  0                  0                  0                  0        144.8312451
          1        525     -0.08275304043    -0.002904277901                  0                  0                  0                  0                  0        144.8312451
          1        526      -0.0190597469     0.009303256571                  0                  0                  0                  0                  0        144.8312451
          1        527      0.07469596044      0.00683694571                  0                  0                  0                  0                  0        144.8312451
          1        528      0.05063376073     -0.00641375548                  0                  0                  0                  0                  0        144.8312451
          1        529     -0.05329104515     -0.00954751325                  0                  0                  0                  0                  0        144.8312451
          1        530     -0.07316128949     0.002377737103                  0                  0                  0                  0                  0        144.8312451
          1        531      0.02236432114      0.01055219868                  0                  0                  0                  0                  0        144.8312451
          1        532      0.08261631211     0.002083468794                  0                  0                  0                  0                  0        144.8312451
          1        533      0.01255756448    -0.009671859109                  0                  0                  0                  0                  0        144.8312451
          1        534     -0.07730811811    -0.006172103521                  0                  0                  0                  0                  0        144.8312451
          1        535     -0.04523555088      0.00706345999                  0                  0                  0                  0                  0        144.8312451
          1        536      0.05818516339     0.009157386167                  0                  0                  0                  0                  0        144.8312451
          1        537      0.06983158425    -0.003192509549                  0                  0                  0                  0                  0        144.8312451
          1        538     -0.02866565718     -0.01050637671                  0                  0                  0                  0                  0        144.8312451
          1        539     -0.08195030752    -0.001249301275                  0                  0                  0                  0                  0        144.8312451
          1        540    -0.005974936459     0.009978510325                  0                  0                  0                  0                  0        144.8312451
          1        541       0.0794250021      0.00546770287                  0                  0                  0                  0                  0        144.8312451
          1        542      0.03954760238     -0.00766789901                  0                  0                  0                  0                  0        144.8312451
          1        543     -0.06270655944    -0.008708596857                  0                  0                  0                  0                  0        144.8312451
          1        544     -0.06605456164     0.003986814157                  0                  0                  0                  0                  0        144.8312451
          1        545      0.03478340404      0.01039327057                  0                  0                  0                  0                  0        144.8312451
          1        546      0.08075930055    0.0004071234612                  0                  0                  0                  0                  0        144.8312451
          1        547   -0.0006459790404     -0.01022125027                  0                  0                  0                  0                  0        144.8312451
          1        548     -0.08103304672    -0.004728255257                  0                  0                  0                  0                  0        144.8312451
          1        549     -0.03360634783     0.008223203877                  0                  0                  0                  0                  0        144.8312451
          1        550      0.06682625883     0.008204015331                  0                  0                  0                  0                  0        144.8312451
          1        551      0.06185442507    -0.004755560079                  0                  0                  0                  0                  0        144.8312451
          1        552     -0.04067837021     -0.01021360286                  0                  0                  0                  0                  0        144.8312451
          1        553     -0.07905092984    0.0004376647959                  0                  0                  0                  0                  0        144.8312451
          1        554     0.007262777938      0.01039852777                  0                  0                  0                  0                  0        144.8312451
          1        555      0.08212194828     0.003958497884                  0                  0                  0                  0                  0        144.8312451
          1        556       0.0274498404    -0.008725821453                  0                  0                  0                  0                  0        144.8312451
          1        557      -0.0705178602    -0.007646869276                  0                  0                  0                  0                  0        144.8312451
          1        558     -0.05725808656     0.005493821295                  0                  0                  0                  0                  0        144.8312451
          1        559      0.04631278887     0.009968521577                  0                  0                  0                  0                  0        144.8312451
          1        560      0.07683614927    -0.001279646786                  0                  0                  0                  0                  0        144.8312451
          1        561     -0.01383308129     -0.01050921011                  0                  0                  0                  0                  0        144.8312451
          1        562     -0.08268473119    -0.003163363294                  0                  0                  0                  0                  0        144.8312451
          1        563     -0.02111751042     0.009172536644                  0                  0                  0                  0                  0        144.8312451
          1        564      0.07375770503     0.007040723653                  0                  0                  0                  0                  0        144.8312451
          1        565      0.05229499394    -0.006196868244                  0                  0                  0                  0                  0        144.8312451
          1        566     -0.05165056005    -0.009659592855                  0                  0                  0                  0                  0        144.8312451
          1        567     -0.07412915725     0.002113423925                  0                  0                  0                  0                  0        144.8312451
          1        568      0.02031480627      0.01055259019                  0                  0                  0                  0                  0        144.8312451
          1        569      0.08271779273     0.002347947683                  0                  0                  0                  0                  0        144.8312451
          1        570      0.01464991331    -0.009560492733                  0                  0                  0                  0                  0        144.8312451
          1        571     -0.07652502976    -0.006389458086                  0                  0                  0                  0                  0        144.8312451
          1        572     -0.04699694204     0.006860198139                  0                  0                  0                  0                  0        144.8312451
          1        573      0.05665748216     0.009288791221                  0                  0                  0                  0                  0        144.8312451
          1        574      0.07094730514     -0.00293365061                  0                  0                  0                  0                  0        144.8312451
          1        575      -0.0266664354     -0.01052839087                  0                  0                  0                  0                  0        144.8312451
          1        576      -0.0822209259    -0.001517478116                  0                  0                  0                  0                  0        144.8312451
          1        577    -0.008088470324     0.009887209389                  0                  0                  0                  0                  0        144.8312451
          1        578       0.0788020993     0.005697242213                  0                  0                  0                  0                  0        144.8312451
          1        579      0.04139786895    -0.007479563755                  0                  0                  0                  0                  0        144.8312451
          1        580     -0.06130147159    -0.008858487169                  0                  0                  0                  0                  0        144.8312451
          1        581      -0.0673109855     0.003735068726                  0                  0                  0                  0                  0        144.8312451
          1        582      0.03284728223      0.01043676674                  0                  0                  0                  0                  0        144.8312451
          1        583      0.08119732053    0.0006772788331                  0                  0                  0                  0                  0        144.8312451
          1        584     0.001475203779     -0.01015059828                  0                  0                  0                  0                  0        144.8312451
          1        585     -0.08057432112    -0.004968509106                  0                  0                  0                  0                  0        144.8312451
          1        586     -0.03553363865      0.00805100052                  0                  0                  0                  0                  0        144.8312451
          1        587      0.06555276874     0.008371432266                  0                  0                  0                  0                  0        144.8312451
          1        588      0.06324350095    -0.004512541535                  0                  0                  0                  0                  0        144.8312451
          1        589     -0.03881775182     -0.01027830316                  0                  0                  0                  0                  0        144.8312451
          1        590     -0.07965354243    0.0001672630926                  0                  0                  0                  0                  0        144.8312451
          1        591     0.005147531528      0.01034897618                  0                  0                  0                  0                  0        144.8312451
          1        592      0.08183033902     0.004207926948                  0                  0                  0                  0                  0        144.8312451
          1        593      0.02944181153    -0.008570851731                  0                  0                  0                  0                  0        144.8312451
          1        594     -0.06938412921    -0.007830741809                  0                  0                  0                  0                  0        144.8312451
          1        595     -0.05877091436     0.005261086748                  0                  0                  0                  0                  0        144.8312451
          1        596      0.04453959445      0.01005401258                  0                  0                  0                  0                  0        144.8312451
          1        597      0.07759949084    -0.001010732542                  0                  0                  0                  0                  0        144.8312451
          1        598     -0.01173731907     -0.01048107553                  0                  0                  0                  0                  0        144.8312451
          1        599     -0.08256210608    -0.003420369132                  0                  0                  0                  0                  0        144.8312451
          1        600     -0.02316140409     0.009035791755                  0                  0                  0                  0                  0        144.8312451
          1        601      0.07277099898     0.007239875139                  0                  0                  0                  0                  0        144.8312451
          1        602      0.05392188157    -0.005975908545                  0                  0                  0                  0                  0        144.8312451
          1        603     -0.04997615079    -0.009765328222                  0                  0                  0                  0                  0        144.8312451
          1        604     -0.07504833445     0.001847721323                  0                  0                  0                  0                  0        144.8312451
          1        605      0.01825195182      0.01054605234                  0                  0                  0                  0                  0        144.8312451
          1        606      0.08276493624     0.002610882984                  0                  0                  0                  0                  0        144.8312451
          1        607      0.01673263949    -0.009442847072                  0                  0                  0                  0                  0        144.8312451
          1        608     -0.07569167226    -0.006602613734                  0                  0                  0                  0                  0        144.8312451
          1        609     -0.04872746752     0.006652428329                  0                  0                  0                  0                  0        144.8312451
          1        610      0.05509258702     0.009414095096                  0                  0                  0                  0                  0        144.8312451
          1        611      0.07201642645    -0.002672863096                  0                  0                  0                  0                  0        144.8312451
          1        612     -0.02464970219     -0.01054349153                  0                  0                  0                  0                  0        144.8312451
          1        613     -0.08243753426      -0.0017846573                  0                  0                  0                  0                  0        144.8312451
          1        614     -0.01019669037      0.00978941504                  0                  0                  0                  0                  0        144.8312451
          1        615      0.07812743108     0.005923037192                  0                  0                  0                  0                  0        144.8312451
          1        616       0.0432209472    -0.007286314029                  0                  0                  0                  0                  0        144.8312451
          1        617     -0.05985611839    -0.009002558436                  0                  0                  0                  0                  0        144.8312451
          1        618     -0.06852319917     0.003480868016                  0                  0                  0                  0                  0        144.8312451
          1        619      0.03088958905      0.01047340943                  0                  0                  0                  0                  0        144.8312451
          1        620      0.08158200373    0.0009469889231                  0                  0                  0                  0                  0        144.8312451
          1        621     0.003595415694     -0.01007328029                  0                  0                  0                  0                  0        144.8312451
          1        622     -0.08006266567    -0.005205497251                  0                  0                  0                  0                  0        144.8312451
          1        623     -0.03743759246     0.007873507747                  0                  0                  0                  0                  0        144.8312451
          1        624      0.06423621974     0.008533349588                  0                  0                  0                  0                  0        144.8312451
          1        625      0.06459103904    -0.004266556843                  0                  0                  0                  0                  0        144.8312451
          1        626     -0.03693164006     -0.01033625379                  0                  0                  0                  0                  0        144.8312451
          1        627     -0.08020383328   -0.0001032485792                  0                  0                  0                  0                  0        144.8312451
          1        628     0.003028906776      0.01029262863                  0                  0                  0                  0                  0        144.8312451
          1        629      0.08148497481     0.004454590008                  0                  0                  0                  0                  0        144.8312451
          1        630      0.03141444627    -0.008410251597                  0                  0                  0                  0                  0        144.8312451
          1        631     -0.06820482162    -0.008009469435                  0                  0                  0                  0                  0        144.8312451
          1        632     -0.06024514265     0.005024894306                  0                  0                  0                  0                  0        144.8312451
          1        633      0.04273714774      0.01013290087                  0                  0                  0                  0                  0        144.8312451
          1        634      0.07831186095   -0.0007411537893                  0                  0                  0                  0                  0        144.8312451
          1        635    -0.009633850753     -0.01044605843                  0                  0                  0                  0                  0        144.8312451
          1        636     -0.08238524552    -0.003675126504                  0                  0                  0                  0                  0        144.8312451
          1        637     -0.02519008573     0.008893111561                  0                  0                  0                  0                  0        144.8312451
          1        638      0.07173649069     0.007434269457                  0                  0                  0                  0                  0        144.8312451
          1        639      0.05551335497    -0.005751021476                  0                  0                  0                  0                  0        144.8312451
          1        640      -0.0482689175     -0.00986465005                  0                  0                  0                  0                  0        144.8312451
          1        641     -0.07591821699     0.001580803964                  0                  0                  0                  0                  0        144.8312451
          1        642      0.01617711266      0.01053258942                  0                  0                  0                  0                  0        144.8312451
          1        643      0.08275771151     0.002872101862                  0                  0                  0                  0                  0        144.8312451
          1        644      0.01880437534    -0.009318999242                  0                  0                  0                  0                  0        144.8312451
          1        645     -0.07480859324    -0.006811430522                  0                  0                  0                  0                  0        144.8312451
          1        646     -0.05042599068     0.006440286954                  0                  0                  0                  0                  0        144.8312451
          1        647      0.05349150621      0.00953321565                  0                  0                  0                  0                  0        144.8312451
          1        648      0.07303824564     -0.00241031842                  0                  0                  0                  0                  0        144.8312451
          1        649      -0.0226167822     -0.01055166878                  0                  0                  0                  0                  0        144.8312451
          1        650     -0.08259999007    -0.002050663185                  0                  0                  0                  0                  0        144.8312451
          1        651     -0.01229821215     0.009685191367                  0                  0                  0                  0                  0        144.8312451
          1        652      0.07740144076     0.006144939522                  0                  0                  0                  0                  0        144.8312451
          1        653      0.04501563979    -0.007088276656                  0                  0                  0                  0                  0        144.8312451
          1        654     -0.05837144956     -0.00914071619                  0                  0                  0                  0                  0        144.8312451
          1        655     -0.06969040615      0.00322437908                  0                  0                  0                  0                  0        144.8312451
          1        656      0.02891161046      0.01050317463                  0                  0                  0                  0                  0        144.8312451
          1        657      0.08191309717     0.001216076411                  0                  0                  0                  0                  0        144.8312451
          1        658     0.005713264359    -0.009989346951                  0                  0                  0                  0                  0        144.8312451
          1        659     -0.07949841653    -0.005439064015                  0                  0                  0                  0                  0        144.8312451
          1        660     -0.03931695887     0.007690842008                  0                  0                  0                  0                  0        144.8312451
          1        661      0.06287747696     0.008689661093                  0                  0                  0                  0                  0        144.8312451
